terc,city,rm,mz,sym,sympod
3217052,Chwiram,1,1,530985,530985
3217052,Czapla,1,1,530991,530991
3215062,Parsęcko,1,1,312403,312403
3215062,Jelenino,1,1,312231,312231
3215062,Krągłe,1,1,312254,312254
3211045,Tatynia,1,1,781150,781150
3211045,Trzebież,1,1,781173,781173
3211045,Wieńkowo,1,1,781233,781233
3212012,Chabówko,1,1,772866,772866
3212012,Nowe Linie,1,1,772889,772889
3212022,Kozielice,1,1,777964,777964
3212022,Mielno Pyrzyckie,1,1,777993,777993
3209065,Garbno,1,1,308749,308749
3205032,Niczonów,1,1,777450,777450
3205045,Karczewie,1,1,780676,780676
3206055,Gozdowice,1,1,779213,779213
3203035,Głębokie,1,1,306957,306957
3204062,Zabierzewo,1,1,781782,781782
3208052,Kinowo,1,1,310657,310657
3208062,Morowo,1,1,311272,311272
3216035,Bolkowo,1,1,309520,309520
3216035,Zaborze,1,1,309789,309789
3208052,Jarkowo,1,1,310628,310628
3206065,Gądno,1,1,779549,779549
3213062,Brzeście,1,1,750267,750267
3217052,Dzikowo,1,1,531097,531097
3209012,Komory,1,1,302439,302439
3206025,Łukowice,1,1,773200,773200
3215045,Piława,1,1,311622,311622
3215045,Radacz,1,1,311645,311645
3215045,Silnowo,1,1,311674,311674
3204025,Białuń,1,1,775149,775149
3208042,Samowo,1,1,307520,307520
3217052,Golce,1,1,531111,531111
3213042,Kusice,1,1,307840,307840
3206025,Stara Rudnica,1,1,773305,773305
3206025,Siekierki,1,1,773297,773297
3215062,Stare Wierzchowo,1,1,312509,312509
3202035,Kiełpino,1,1,181007,181007
3203025,Żołędowo,1,1,305691,305691
3203025,Woliczno,1,1,305745,305745
3203025,Nętno,1,1,305768,305768
3203025,Zarańsko,1,1,305863,305863
3203025,Roztoki,1,1,305886,305886
3203025,Cianowo,1,1,305900,305900
3203025,Żółte,1,1,305952,305952
3203025,Olchowiec,1,1,305969,305969
3203035,Krężno,1,1,306839,306839
3214025,Lublino,1,1,773481,773481
3202025,Zamęcin,1,1,179447,179447
3214025,Kania,1,1,773400,773400
3214035,Błotno,1,1,774322,774322
3205085,Mirosławice,1,1,784680,784680
3205085,Rogozina,1,1,784734,784734
3205085,Sadlno,1,1,784740,784740
3206012,Parnica,1,1,772725,772725
3206012,Sosnowo,1,1,772777,772777
3212055,Mechowo,1,1,781919,781919
3212055,Młyny,1,1,781931,781931
3203025,Gogółczyn,1,1,305870,305870
3207015,Dziwnówek,1,1,774813,774813
3207015,Międzywodzie,1,1,774836,774836
3214102,Rogowo,1,1,783539,783539
3214102,Strumiany,1,1,783605,783605
3208022,Jazy,1,1,306064,306064
3207035,Górki,1,1,776953,776953
3207035,Jarzysław,1,1,777007,777007
3207035,Radawka,1,1,777071,777071
3207052,Krzemykowo,1,1,784243,784243
3207052,Krzepocin,1,1,784250,784250
3201045,Borzysław,1,1,313489,313489
3201045,Podborsko,1,1,313495,313495
3201045,Czarnkowo,1,1,313503,313503
3201045,Doble,1,1,313510,313510
3201045,Dobrowo,1,1,313526,313526
3201045,Drzonowo Białogardzkie,1,1,313561,313561
3201045,Dzięciołowo,1,1,313578,313578
3201045,Smęcino,1,1,313584,313584
3201045,Osówko,1,1,313650,313650
3201045,Kowalki,1,1,313609,313609
3201045,Motarzyn,1,1,313615,313615
3201045,Kikowo,1,1,313621,313621
3201045,Pobądz,1,1,313704,313704
3210015,Krzynka,1,1,177661,177661
3212035,Miedzyn,1,1,778202,778202
3212035,Osetna,1,1,778320,778320
3201045,Retowo,1,1,313733,313733
3201045,Sadkowo,1,1,313756,313756
3201045,Krosinko,1,1,313762,313762
3201045,Radzewo,1,1,313785,313785
3201045,Stare Dębno,1,1,313791,313791
3201045,Zaspy Wielkie,1,1,313911,313911
3201045,Bukówko,1,1,313934,313934
3201045,Słonino,1,1,313940,313940
3201045,Tyczewo,1,1,313851,313851
3201045,Warnino,1,1,313868,313868
3201045,Trzebiszyn,1,1,313822,313822
3217035,Orle,1,1,528362,528362
3211012,Rzędziny,1,1,774256,774256
3204025,Pucice,1,1,775505,775505
3204025,Święta,1,1,775570,775570
3205025,Dobrzyń,1,1,775764,775764
3205072,Pobierowo,1,1,782847,782847
3205072,Pogorzelica,1,1,782853,782853
3205072,Trzęsacz,1,1,782899,782899
3213052,Wszedzień,1,1,749318,749318
3209075,Szczeglino Nowe,1,1,311183,311183
3218055,Zwierzynek,1,1,785372,785372
3218055,Trzebawie,1,1,785314,785314
3210045,Kolonia Myśliborzyce,1,1,184709,184709
3218055,Winniki,1,1,785366,785366
3218055,Wiewiecko,1,1,785320,785320
3218055,Stare Węgorzynko,1,1,785248,785248
3218055,Sielsko,1,1,785231,785231
3218055,Sarnikierz,1,1,785225,785225
3218055,Sulice,1,1,785283,785283
3218055,Przytoń,1,1,785171,785171
3218055,Rogówko,1,1,785194,785194
3218055,Runowo,1,1,785202,785202
3218055,Kąkolewice,1,1,785082,785082
3218055,Lesięcin,1,1,785107,785107
3214025,Starzyce,1,1,773535,773535
3218055,Kraśnik Łobeski,1,1,785099,785099
3214025,Kamienny Most,1,1,773386,773386
3218055,Ginawa,1,1,785076,785076
3218055,Połchowo,1,1,785165,785165
3218055,Mieszewo,1,1,785136,785136
3218055,Mielno,1,1,785120,785120
3218055,Brzeżniak,1,1,784987,784987
3218055,Brzeżnica,1,1,784993,784993
3218055,Chwarstno,1,1,785024,785024
3218055,Cieszyno,1,1,785030,785030
3218055,Gardno,1,1,785060,785060
3218055,Dłusko,1,1,785053,785053
3218045,Dorowo,1,1,782385,782385
3218032,Żelmowo,1,1,782379,782379
3218032,Troszczyno,1,1,782356,782356
3218032,Strzmiele,1,1,782340,782340
3218032,Sienno Dolne,1,1,782327,782327
3218032,Siedlice,1,1,782296,782296
3218032,Rogowo,1,1,782273,782273
3218032,Sienno Górne,1,1,782333,782333
3218045,Iglice,1,1,782439,782439
3218045,Gardzin,1,1,782416,782416
3218045,Łabuń Mały,1,1,782534,782534
3218045,Lubień Dolny,1,1,782480,782480
3218045,Luboradz,1,1,782505,782505
3218045,Siwkowice,1,1,782741,782741
3218045,Sosnowo,1,1,782764,782764
3218045,Taczały,1,1,782801,782801
3214115,Wapnica,1,1,784094,784094
3218045,Stara Dobrzyca,1,1,782787,782787
3218045,Łabuń Wielki,1,1,782557,782557
3218045,Łosośnica,1,1,782570,782570
3218045,Piaski,1,1,782630,782630
3218045,Ługowina,1,1,782592,782592
3218045,Sienno,1,1,782706,782706
3218045,Godziszewo,1,1,782712,782712
3218025,Zajezierze,1,1,778722,778722
3218032,Borkowo Wielkie,1,1,782066,782066
3218032,Czachowo,1,1,782072,782072
3218032,Dobrkowo,1,1,782103,782103
3218032,Gostomin,1,1,782110,782110
3218032,Karnice,1,1,782132,782132
3218025,Zagórzyce,1,1,778700,778700
3218025,Tarnowo,1,1,778640,778640
3218025,Unimie,1,1,778662,778662
3218025,Worowo,1,1,778679,778679
3218025,Wysiedle,1,1,778691,778691
3218032,Mołdawinek,1,1,782184,782184
3218032,Orle,1,1,782190,782190
3218032,Pogorzelica,1,1,782209,782209
3218032,Mołdawin,1,1,782155,782155
3218032,Radowo Małe,1,1,782215,782215
3218032,Radowo Wielkie,1,1,782244,782244
3218032,Rekowo,1,1,782267,782267
3218025,Dobieszewo,1,1,778455,778455
3218025,Karwowo,1,1,778509,778509
3218025,Klępnica,1,1,778515,778515
3218025,Łobżany,1,1,778521,778521
3218025,Niegrzebia,1,1,778538,778538
3218025,Poradz,1,1,778544,778544
3218025,Prusinowo,1,1,778550,778550
3218025,Przyborze,1,1,778567,778567
3218025,Rożnowo Łobeskie,1,1,778573,778573
3218025,Rynowo,1,1,778580,778580
3218025,Suliszewice,1,1,778633,778633
3218015,Anielino,1,1,774026,774026
3218015,Bienice,1,1,774032,774032
3218015,Błądkowo,1,1,774049,774049
3218015,Dobropole,1,1,774061,774061
3218015,Grzęzno,1,1,774084,774084
3218015,Krzemienna,1,1,774109,774109
3218015,Tucze,1,1,774115,774115
3218015,Wojtaszyce,1,1,774121,774121
3218025,Bełczna,1,1,778403,778403
3218025,Bonin,1,1,778410,778410
3214055,Orzechy,1,1,1010182,1010182
3216022,Pęczerzyno,1,1,304600,304600
3206035,Jelenin,1,1,773699,773699
3205025,Niedżwiedziska,1,1,775876,775876
3205025,Ościęcin,1,1,775899,775899
3208052,Dębica,1,1,310551,310551
3208042,Stary Borek,1,1,307543,307543
3205025,KołomąÄ,1,1,775824,775824
3215025,Sulikowo,1,1,302178,302178
3204045,Kulice,1,1,779986,779986
3204045,Krasnołęka,1,1,779970,779970
3216035,Kapice,1,1,309855,309855
3217045,Miłogoszcz,1,1,530732,530732
3217045,Próchnówko,1,1,530778,530778
3207065,Laska,1,1,785840,785840
3207065,Rekowo,1,1,785998,785998
3212042,Jesionowo,1,1,781300,781300
3212035,Wołczyn,1,1,778395,778395
3201022,Klępino Białogardzkie,1,1,302876,302876
3201022,Laski,1,1,302899,302899
3201022,Zagórze,1,1,302860,302860
3215025,Stary Chwalim,1,1,302050,302050
3215025,Piaski,1,1,302014,302014
3209012,Tymień,1,1,302646,302646
3214062,Zieleniewo,1,1,777705,777705
3214062,Motaniec,1,1,777616,777616
3214062,Kunowo,1,1,777591,777591
3214055,Granica,1,1,776692,776692
3202055,Trzęsacz,1,1,185749,185749
3216042,Stare Ludzicko,1,1,310539,310539
3212042,Kłodzino,1,1,781374,781374
3201035,Ubysławice,1,1,307260,307260
3216042,Dąbrowa Białogardzka,1,1,310315,310315
3216042,Lipie,1,1,310367,310367
3215025,Jeziorki,1,1,311450,311450
3207052,Gostyniec,1,1,784183,784183
3207052,Jatki,1,1,784208,784208
3207052,Chomino,1,1,784148,784148
3205045,Natolewice,1,1,780794,780794
3205045,Darszyce,1,1,780564,780564
3205045,Luciąża,1,1,780618,780618
3205045,Czarne,1,1,780558,780558
3209065,Buszyno,1,1,308710,308710
3205032,Lędzin,1,1,777421,777421
3216035,Łęgi,1,1,309810,309810
3208062,Kędrzyno,1,1,311243,311243
3203035,Jaworze,1,1,306963,306963
3203035,Sienica,1,1,306970,306970
3212022,Czarnowo,1,1,777958,777958
3215062,Żółtnica,1,1,312656,312656
3204025,Danowo,1,1,775250,775250
3215062,Spore,1,1,312461,312461
3213042,Podgórki,1,1,307939,307939
3217052,Karsibór,1,1,531163,531163
3213042,Malechowo,1,1,307810,307810
3216022,Więcław,1,1,304711,304711
3216035,Brusno,1,1,309625,309625
3215045,Jelonek,1,1,311438,311438
3215045,Jeziorna,1,1,311467,311467
3215045,Starowice,1,1,311697,311697
3215045,Śmiadowo,1,1,311711,311711
3215045,Jeleń,1,1,311409,311409
3204035,Bielice,1,1,778863,778863
3206025,Bielinek,1,1,773133,773133
3205025,Zacisze,1,1,776150,776150
3217052,Ługi Wałeckie,1,1,531306,531306
3217052,Ostrowiec,1,1,531341,531341
3206065,Mirowo,1,1,779561,779561
3217052,Dobino,1,1,531080,531080
3209012,Łekno,1,1,302451,302451
3204035,Bagna,1,1,778857,778857
3209065,Kościernica,1,1,308962,308962
3209022,Stare Bielice,1,1,303798,303798
3209022,Parnowo,1,1,303775,303775
3209022,Laski Koszalińskie,1,1,303746,303746
3207025,Kłęby,1,1,774919,774919
3203052,Otrzep,1,1,314112,314112
3202012,Górzno,1,1,178117,178117
3202012,Łasko,1,1,178169,178169
3209065,Świerczyna,1,1,309246,309246
3201022,Kamosowo,1,1,302847,302847
3211012,Dobra,1,1,774167,774167
3215035,Kaliska,1,1,303440,303440
3203065,Cieszyno,1,1,314282,314282
3215045,Czochryń,1,1,311705,311705
3209065,Rekowo,1,1,309074,309074
3203065,Lubieszewo,1,1,314342,314342
3212035,Krasne,1,1,778194,778194
3206072,Kołowo,1,1,783226,783226
3206072,Żelisławiec,1,1,783278,783278
3203025,Karwice,1,1,305685,305685
3203025,Konotop,1,1,305679,305679
3212022,Trzebórz,1,1,778047,778047
3212022,Zadeklino,1,1,778076,778076
3203015,Żelisławie,1,1,305171,305171
3202055,Ługowo,1,1,185608,185608
3217025,Przelewice,1,1,525470,525470
3206035,Grzybno,1,1,773676,773676
3216052,Sobiemirowo,1,1,311830,311830
3208072,Kukinia,1,1,313957,313957
3208072,Rusowo,1,1,313963,313963
3209012,Będzinko,1,1,302244,302244
3216022,Chomętowo,1,1,304540,304540
3209012,Będzino,1,1,302273,302273
3203015,Broczyno,1,1,304728,304728
3210022,Gudzisz,1,1,178933,178933
3203015,Głęboczek,1,1,304792,304792
3210022,Reczyce,1,1,178991,178991
3206035,Czartoryja,1,1,773587,773587
3206035,Garnowo,1,1,773618,773618
3204045,Jarchlino,1,1,779934,779934
3204035,Rożnowo Nowogardzkie,1,1,779064,779064
3209035,Dobrociechy,1,1,304094,304094
3214042,Pomietów,1,1,774606,774606
3209012,Słowienkowo,1,1,302557,302557
3203035,Pomierzyn,1,1,306897,306897
3212035,Nowice,1,1,778314,778314
3212055,Nowielin,1,1,781954,781954
3205085,Zapolice,1,1,784830,784830
3205085,Trzebusz,1,1,784792,784792
3208022,Piotrowice,1,1,306101,306101
3214102,Poczernin,1,1,783522,783522
3208042,Obroty,1,1,307483,307483
3208042,Dżwirzyno,1,1,307365,307365
3208042,Karcino,1,1,307388,307388
3214102,Skalin,1,1,783545,783545
3207052,Trzebieradz,1,1,784349,784349
3207065,Dargobądz,1,1,785610,785610
3207035,Wrzosowo,1,1,777237,777237
3217035,Setnica,1,1,528296,528296
3217035,Jadwiżyn,1,1,528273,528273
3209035,Ostrówek,1,1,304450,304450
3203015,Kużnica Drawska,1,1,305018,305018
3217035,Piecnik,1,1,528385,528385
3203015,Prosinko,1,1,305001,305001
3209042,Bonin,1,1,308040,308040
3215052,Sucha,1,1,306472,306472
3203025,Ziemsko,1,1,305751,305751
3203025,Zagozd,1,1,305828,305828
3203025,Gajewo,1,1,305840,305840
3203025,Zbrojewo,1,1,305892,305892
3203025,Ustok,1,1,305946,305946
3203035,Biały Zdrój,1,1,306740,306740
3205072,Rewal,1,1,782876,782876
3214025,Chociwel-Wieś,1,1,773430,773430
3204045,Ostrzyca,1,1,780156,780156
3204045,Sikorki,1,1,780191,780191
3205032,Karnice,1,1,777390,777390
3204052,Kikorze,1,1,780430,780430
3204052,Kościuszki,1,1,780446,780446
3216062,Rogalino,1,1,312998,312998
3204052,Redostowo,1,1,780506,780506
3216062,Stary Przybysław,1,1,313124,313124
3210045,Golenice,1,1,184508,184508
3210045,Derczewo,1,1,184431,184431
3204062,Przybiernów,1,1,781701,781701
3210035,Dyszno,1,1,179861,179861
3210045,Dąbrowa,1,1,184394,184394
3212055,Stróżewo,1,1,782037,782037
3209082,Niedalino,1,1,313259,313259
3202055,Będargowo,1,1,185465,185465
3204062,Brzozowo,1,1,781546,781546
3202025,Golcza,1,1,179080,179080
3202025,Bonin,1,1,179051,179051
3214082,Wiechowo,1,1,778840,778840
3214102,Klępino,1,1,783410,783410
3214092,Chlebówko,1,1,782920,782920
3214092,Łęczyca,1,1,782965,782965
3216052,Sławoborze,1,1,311958,311958
3216062,Ząbrowo,1,1,312751,312751
3216062,Bełtno,1,1,312722,312722
3204025,Niewiadowo,1,1,775480,775480
3204025,Komarowo,1,1,775333,775333
3204025,Kąty,1,1,775296,775296
3204025,Imno,1,1,775273,775273
3209075,Skwierzynka,1,1,311125,311125
3209082,Dunowo,1,1,313182,313182
3209075,Wierciszewo,1,1,311208,311208
3207065,Zagórze,1,1,786160,786160
3214115,Słodkówko,1,1,784042,784042
3214115,Słodkowo,1,1,784036,784036
3214092,Nowa Dąbrowa,1,1,783019,783019
3214082,Dalewo,1,1,778745,778745
3202012,Starzyce,1,1,178360,178360
3204025,Inoujście,1,1,775340,775340
3204025,Marszewo,1,1,775400,775400
3209075,Sucha Koszalińska,1,1,311131,311131
3212055,Pstrowice,1,1,781983,781983
3212055,Ryszewko,1,1,781990,781990
3212055,Ryszewo,1,1,782014,782014
3212055,Turze,1,1,782043,782043
3207025,Samlino,1,1,775020,775020
3202035,Święciechów,1,1,181102,181102
3202042,Żeńsko,1,1,182544,182544
3204062,Czarnogłowy,1,1,781581,781581
3204062,Dzisna,1,1,781612,781612
3217035,Jabłonowo,1,1,528244,528244
3209042,Cewlino,1,1,308057,308057
3209042,Wiewiórowo,1,1,308264,308264
3209042,Kretomino,1,1,308146,308146
3205032,Janowo,1,1,777384,777384
3204045,Wyszomierz,1,1,780340,780340
3210045,Myśliborzyce,1,1,184678,184678
3210045,Otanów,1,1,184750,184750
3204062,Moracz,1,1,781687,781687
3210045,Głazów,1,1,184454,184454
3213062,Żukowo,1,1,750557,750557
3201022,Pomianowo,1,1,303060,303060
3201035,Poczernino,1,1,307081,307081
3201035,Syrkowice,1,1,307098,307098
3206072,Binowo,1,1,783083,783083
3205012,Pruszcz,1,1,773050,773050
3213052,Chudaczewko,1,1,748997,748997
3213052,Masłowice,1,1,749130,749130
3216052,Poradz,1,1,311852,311852
3209075,Grabówko,1,1,310858,310858
3211035,Myślibórz Mały,1,1,779727,779727
3207065,Warnowo,1,1,786101,786101
3216062,Berkanowo,1,1,312739,312739
3216062,Bystrzyna,1,1,312797,312797
3214092,Stara Dąbrowa,1,1,783054,783054
3213062,Smardzewo,1,1,750422,750422
3209065,Żydowo,1,1,309430,309430
3201035,Garnki,1,1,307129,307129
3206035,Stoki,1,1,773989,773989
3217052,Rudki,1,1,531418,531418
3217052,Świętosław,1,1,531513,531513
3213032,Kopnica,1,1,305410,305410
3213032,Sińczyca,1,1,305538,305538
3213042,Bartolino,1,1,307603,307603
3212062,Zaborsko,1,1,784964,784964
3215062,Gwda Wielka,1,1,312194,312194
3217052,Zdbice,1,1,531565,531565
3205012,Bielikowo,1,1,772932,772932
3209075,Sieciemin,1,1,311013,311013
3217025,Dzwonowo,1,1,525330,525330
3212062,Nowy Przylep,1,1,784881,784881
3215062,Drężno,1,1,312082,312082
3213032,Barzowice,1,1,305219,305219
3215062,Gałowo,1,1,312113,312113
3215062,Dalęcinko,1,1,312136,312136
3216052,Stare Ślepce,1,1,311970,311970
3216062,Rycerzewko,1,1,312780,312780
3214102,Kurcewo,1,1,783456,783456
3202025,Gleżno,1,1,179074,179074
3202012,Zieleniewo,1,1,178459,178459
3202012,Wygon,1,1,178382,178382
3214082,Sulino,1,1,778811,778811
3202035,Podlesie,1,1,181088,181088
3216062,Smardzko,1,1,313118,313118
3204062,Babigoszcz,1,1,781530,781530
3204062,Dzieszkowo,1,1,781606,781606
3210045,Dalsze,1,1,184388,184388
3205025,Zielin,1,1,776203,776203
3217035,Łowicz Wałecki,1,1,528304,528304
3217035,Toporzyk,1,1,528391,528391
3210045,Listomie,1,1,184632,184632
3210045,Nawrocko,1,1,184721,184721
3210045,Pniów,1,1,184767,184767
3210045,Prądnik,1,1,184804,184804
3217025,Drzonowo Wałeckie,1,1,525317,525317
3204045,Orzechowo,1,1,780110,780110
3202035,Żółwino,1,1,181154,181154
3208042,PrzeÄmino,1,1,307490,307490
3204025,Krępsko,1,1,775356,775356
3204025,Łozienica,1,1,775391,775391
3204025,Miękowo,1,1,775416,775416
3207065,Troszyn,1,1,786070,786070
3213052,Staniewice,1,1,749270,749270
3209075,Kędzierzyn,1,1,310918,310918
3209075,Skibno,1,1,311102,311102
3217025,Golin,1,1,525381,525381
3212062,Obryta,1,1,784898,784898
3215052,Storkowo,1,1,306650,306650
3201022,Rychowo,1,1,303054,303054
3213062,Warszkowo,1,1,750505,750505
3213062,Żabno,1,1,750540,750540
3206065,Stare Objezierze,1,1,779609,779609
3205012,Tąpadły,1,1,773104,773104
3205025,Borzęcin,1,1,775712,775712
3205025,Borzyszewo,1,1,775729,775729
3213052,Górsko,1,1,749028,749028
3213062,Pomiłowo,1,1,750362,750362
3201035,Gościnko,1,1,307135,307135
3215062,Gwda Mała,1,1,312188,312188
3215062,Grąbczyn,1,1,312165,312165
3206045,Radziszewo,1,1,776462,776462
3213032,Jeżyce,1,1,305350,305350
3213032,Kowalewiczki,1,1,305461,305461
3213032,Sulimice,1,1,305580,305580
3213032,Dąbki,1,1,305260,305260
3217052,Strączno,1,1,531476,531476
3217052,Szwecja,1,1,531499,531499
3216035,Nowe Ludzicko,1,1,309683,309683
3216035,Kołacz,1,1,309743,309743
3216035,Kołaczek,1,1,309750,309750
3201035,Daszewo,1,1,307030,307030
3205012,Smokęcino,1,1,773073,773073
3209035,Górawino,1,1,304160,304160
3216022,Rzepczyno,1,1,304651,304651
3213042,Lejkówko,1,1,307804,307804
3211045,Uniemyśl,1,1,781210,781210
3212012,Bielice,1,1,772843,772843
3212012,Chabowo,1,1,772850,772850
3212012,Stare Chrapowo,1,1,772910,772910
3215062,Nowe Gonne,1,1,312490,312490
3206025,Piasek,1,1,773245,773245
3204025,Borzysławiec,1,1,775184,775184
3208042,Sarbia,1,1,307537,307537
3217052,Gostomia,1,1,531128,531128
3217052,Górnica,1,1,531140,531140
3211045,Dębostrów,1,1,780995,780995
3211045,Siedlice,1,1,781121,781121
3207025,Unibórz,1,1,775072,775072
3206035,Nawodna,1,1,773920,773920
3206045,Bartkowo,1,1,776210,776210
3209065,Cetuń,1,1,308927,308927
3205045,Kocierz,1,1,780682,780682
3202012,Pławno,1,1,178241,178241
3209065,Dadzewo,1,1,308904,308904
3205032,Trzeszyn,1,1,777533,777533
3216052,Trzciana,1,1,311846,311846
3211035,Myślibórz Wielki,1,1,779704,779704
3213052,Rusinowo,1,1,749264,749264
3213062,Bobrowice,1,1,750238,750238
3213052,Kanin,1,1,749057,749057
3213052,Jarosławiec,1,1,749034,749034
3201022,Żelimucha,1,1,303210,303210
3213042,Święcianowo,1,1,308011,308011
3213052,Nosalin,1,1,749169,749169
3209082,Kurozwęcz,1,1,313450,313450
3213052,Mazów,1,1,749146,749146
3213052,Pieszcz,1,1,749212,749212
3205032,Pogorzelica,1,1,777504,777504
3213052,Pieńkówko,1,1,749206,749206
3206045,Chlebowo,1,1,776232,776232
3206055,Wierzchlas,1,1,779383,779383
3206055,Goszków,1,1,779199,779199
3206055,Sitno,1,1,779319,779319
3212062,Stary Przylep,1,1,784912,784912
3210045,Sobienice,1,1,185063,185063
3209075,Osieki,1,1,310976,310976
3206045,Sobieradz,1,1,776491,776491
3211012,Buk,1,1,774150,774150
3210052,Rokitno,1,1,185206,185206
3213062,Sławsko,1,1,750416,750416
3215062,Turowo,1,1,312550,312550
3201035,Chotyń,1,1,307158,307158
3213032,Zakrzewo,1,1,305633,305633
3215062,Drawień,1,1,312076,312076
3215045,Łubowo,1,1,311585,311585
3215052,Grzmiąca,1,1,306437,306437
3216052,Ciechnowo,1,1,311763,311763
3215062,Dalęcino,1,1,312047,312047
3215045,Ciemino,1,1,311384,311384
3215045,Liszkowo,1,1,311562,311562
3201022,Kościernica,1,1,302882,302882
3212042,Kluki,1,1,781351,781351
3212042,Laskowo,1,1,781397,781397
3212055,Letnin,1,1,781888,781888
3201035,Wyganowo,1,1,307282,307282
3205085,Chomętowo,1,1,784591,784591
3201022,Nosówko,1,1,303002,303002
3216042,Batyń,1,1,310284,310284
3216042,Kłodzino,1,1,310344,310344
3216042,Rąbinko,1,1,310427,310427
3214055,Linówko,1,1,776700,776700
3214055,Storkowo,1,1,776746,776746
3214062,Cisewo,1,1,777562,777562
3209012,Strachomino,1,1,302586,302586
3215025,Śmilcz,1,1,301983,301983
3215025,Przybkowo,1,1,302037,302037
3215025,Gwiazdowo,1,1,301807,301807
3215025,Kłodzino,1,1,301842,301842
3206085,Górczyn,1,1,784444,784444
3207065,Recław,1,1,785975,785975
3205025,Trzygłów,1,1,776083,776083
3216035,Wardyń Górny,1,1,310172,310172
